0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
-228.6509246826172,157.16134643554688,-12.384315490722656,48.99371337890625,-4.309665679931641,35.03553009033203,2.190912961959839,10.813048362731934,4.730761528015137,-5.1324944496154785,2.443394660949707,-0.15211711823940277,1.6303457021713257,0.5883337259292603,0.45163941383361816,0.3710520267486572,0.3076281249523163,0.3188360333442688,0.28195270895957947,0.4668314456939697,0.501218318939209,0.3993707597255707,0.5433394312858582,0.6619825959205627,0.720553994178772,0.041264971182036245,144.23076923076923
-209.0823211669922,151.7129669189453,-16.844684600830078,56.990379333496094,-6.92695426940918,30.80759048461914,-3.2639267444610596,6.087396144866943,-0.6234582662582397,-3.4502742290496826,3.3114752769470215,-1.5657929182052612,2.6666531562805176,0.4109891951084137,0.3672260344028473,0.3689890205860138,0.35796791315078735,0.4020009934902191,0.33550217747688293,0.4636417627334595,0.4279618263244629,0.3227178454399109,0.3918793499469757,0.4169471263885498,0.43883848190307617,0.039391491204690834,152.02702702702703
-195.77032470703125,148.23995971679688,-22.05644416809082,58.97934341430664,-7.229231834411621,31.840551376342773,-3.8355367183685303,8.95030403137207,-0.11210515350103378,-2.124990701675415,5.185404300689697,-5.906557083129883,-2.1934218406677246,0.4019986093044281,0.38320282101631165,0.4157964587211609,0.36968713998794556,0.35985079407691956,0.32553979754447937,0.4483393430709839,0.3233562409877777,0.3084507882595062,0.4106384217739105,0.41187623143196106,0.4225182831287384,0.04222487589952026,152.02702702702703
-216.0462646484375,148.50103759765625,-16.87259292602539,62.95944595336914,-5.611377239227295,32.47200393676758,-0.764504611492157,10.243000030517578,-0.49487507343292236,-4.1415019035339355,5.797821521759033,0.9383729100227356,5.014289855957031,0.5403003692626953,0.4508172273635864,0.42149439454078674,0.35708993673324585,0.31165793538093567,0.29671144485473633,0.43863803148269653,0.2997865080833435,0.30502092838287354,0.4460552930831909,0.4801163077354431,0.5277248024940491,0.03725513059701493,100.44642857142857
-234.3150634765625,157.04261779785156,-15.219661712646484,53.19425582885742,-7.6721062660217285,35.783241271972656,-0.7093391418457031,10.615188598632812,4.299254417419434,-4.410618305206299,2.698866605758667,-1.0410544872283936,2.819136142730713,0.5395725965499878,0.40659409761428833,0.3403659760951996,0.28251713514328003,0.2824453115463257,0.2663780152797699,0.4556172490119934,0.48310354351997375,0.4171258509159088,0.5883796811103821,0.6516807675361633,0.6844051480293274,0.04318165728278252,144.23076923076923
-208.43197631835938,150.37513732910156,-16.04883575439453,56.166961669921875,-9.030824661254883,31.719425201416016,-1.793646216392517,7.42899227142334,0.871253490447998,-3.1267881393432617,3.5640246868133545,-2.1948049068450928,2.9396848678588867,0.4502999782562256,0.35824576020240784,0.3332062065601349,0.3204054832458496,0.3731641173362732,0.3333975374698639,0.5055609941482544,0.4859890937805176,0.3574911952018738,0.4432879686355591,0.48335400223731995,0.5113590955734253,0.04119417560634328,152.02702702702703
-202.26258850097656,147.61180114746094,-19.92841339111328,59.46846008300781,-11.13540267944336,30.362943649291992,-6.979764461517334,8.110499382019043,-0.9671480059623718,-3.3198320865631104,1.6602041721343994,-3.355482339859009,3.7470967769622803,0.209635928273201,0.28293120861053467,0.37030813097953796,0.38513121008872986,0.4529239237308502,0.37213683128356934,0.5246578454971313,0.3895359933376312,0.28815823793411255,0.3160099983215332,0.24213367700576782,0.2338547706604004,0.04257364822094883,148.02631578947367
-199.3663787841797,152.1725616455078,-25.42346954345703,57.15510177612305,-5.449572563171387,29.09828758239746,-4.9961957931518555,8.780797958374023,1.5614256858825684,-3.1749260425567627,1.2347995042800903,-4.541085243225098,3.124013900756836,0.38328027725219727,0.39647379517555237,0.45718249678611755,0.4210442900657654,0.43208518624305725,0.370849609375,0.5112898349761963,0.36424729228019714,0.32088980078697205,0.39847898483276367,0.37086403369903564,0.3944278657436371,0.04461058268923241,152.02702702702703
-210.81201171875,154.31021118164062,-14.599051475524902,59.22057342529297,-6.419973373413086,33.60465621948242,-3.1042046546936035,9.449516296386719,0.5942713618278503,-2.6797616481781006,5.389392852783203,-0.5800497531890869,3.499523639678955,0.48202985525131226,0.40511760115623474,0.39147910475730896,0.3369657099246979,0.3208093047142029,0.28088465332984924,0.3936290740966797,0.3151518404483795,0.367558091878891,0.520801842212677,0.49183332920074463,0.4925041198730469,0.03485276602478678,148.02631578947367
-300.9786376953125,137.32362365722656,4.206644535064697,52.639915466308594,6.337552070617676,24.768924713134766,7.618955612182617,10.032917976379395,2.7201693058013916,-2.470963954925537,-0.04156845808029175,-0.8962085247039795,2.122925043106079,0.6209330558776855,0.5258560180664062,0.500458836555481,0.4454907476902008,0.4052630364894867,0.5151197910308838,0.7763767838478088,0.5112739205360413,0.39987242221832275,0.5118845701217651,0.6178390979766846,0.7199667692184448,0.03244615516453382,148.02631578947367
-202.5095977783203,147.84788513183594,-21.72597885131836,60.06769561767578,-10.43405818939209,29.922595977783203,-6.936366081237793,9.100044250488281,0.8718657493591309,-2.362769603729248,2.2534797191619873,-3.9545741081237793,4.2287917137146,0.2548788785934448,0.29845312237739563,0.3790680468082428,0.37618061900138855,0.43205025792121887,0.3628107011318207,0.5544978380203247,0.4374794363975525,0.3201851546764374,0.34246212244033813,0.28968244791030884,0.27926573157310486,0.04552884295042644,148.02631578947367
-197.91595458984375,152.77122497558594,-22.556995391845703,55.24871826171875,-4.6962480545043945,28.476558685302734,-4.374553203582764,8.18156623840332,1.3243721723556519,-3.3484129905700684,1.1997395753860474,-3.4386720657348633,3.0782268047332764,0.3543947637081146,0.3429547846317291,0.38065749406814575,0.3643324375152588,0.39247801899909973,0.34990110993385315,0.4943768382072449,0.37168240547180176,0.3745240569114685,0.4873974025249481,0.41997218132019043,0.3939312696456909,0.04166059351679104,152.02702702702703
-212.0575408935547,151.8263702392578,-14.148425102233887,60.11305618286133,-5.492244243621826,32.969200134277344,-1.6948070526123047,9.837101936340332,0.781895637512207,-3.0228946208953857,4.894315242767334,-0.34990841150283813,3.998814344406128,0.5501371026039124,0.455484539270401,0.43033987283706665,0.3463134765625,0.3055334985256195,0.30636659264564514,0.47024044394493103,0.3358968198299408,0.3192518651485443,0.45426857471466064,0.4941968023777008,0.5430130362510681,0.03591834355010661,148.02631578947367
